SpeedKmH,CornerRadiusM,TrackGrip,BikeMassKg,TrackTemperature,TrackBankingDeg,TireType,LeanAngleDeg
172.628414450692,87.8229265142617,1.00619212789405,164.81930284515,43.0645557924152,5.69177045997202,soft,65
129.715355276098,194.774833922714,0.879020446061172,151.757416964523,32.1344424666147,1.37435106998249,medium,27.5858388756247
149.840522513188,198.229963041692,0.921974937733188,164.836535172374,47.1017054084342,-1.94784931245146,medium,41.3802169551337
192.375359055615,206.237508632769,0.812024517386586,162.277781346383,40.9468893606467,6.53927822835802,soft,42.840430822079
142.002081041497,144.605817060712,0.835378830056731,156.861431705768,26.216412300099,1.18533589433287,hard,36.7591730083895
125.912423899594,36.2427254005688,0.947618890373283,154.579577513179,33.0005821096664,-3.66375721192341,medium,65
141.400258915752,154.783682706229,0.829039790012186,153.076880411274,32.225577114739,5.80849744018826,soft,34.1226107981197
187.873322517048,166.049588299813,0.859839408661081,151.760044966081,39.6083901045988,-1.56827388263327,medium,51.2096079076617
124.6750378398,133.646553232116,1.04186062321983,151.881164191967,34.5894047094583,-2.97280459597208,medium,43.0216863299382
83.7552326323702,129.080172367477,0.78014272381715,159.68248120729,41.7423362232559,1.93328135537554,soft,15.3990433971299
187.221422093173,92.3515720336505,0.906538236329652,151.344656699097,42.4001102983458,4.58279576944269,hard,56.2332113033491
174.551328280092,155.263485259656,1.03895633189001,155.222300782044,27.7807659025415,-2.71748340031038,medium,64.1042724300372
142.092907835495,46.6811955120012,1.04698972816726,163.335031805038,32.6915874655971,6.56115918693226,soft,65
112.566355299103,78.1961575145219,0.937830060133743,151.942237962197,32.1360240863199,-0.689269257687356,medium,51.2560353922859
147.014659604809,70.0216627490708,0.819258547677093,156.568406791921,31.2933445558562,-2.07500491037581,soft,60.019202765401
205.6993618204,244.563635777898,0.771486336780114,160.208697769758,49.942759458337,5.86085032653747,medium,37.2535612820606
179.313551957943,172.771303217655,0.826612369425277,156.713740375691,39.1600124743073,3.63537786862204,medium,43.4391923164915
200.874969250039,92.2016684392506,0.972680309180624,154.159718874212,29.8882165860644,-1.83479990022477,medium,65
84.0613650962159,219.004648082212,0.899328373946799,155.767718023021,53.6091610346229,-2.36000079795731,medium,17.4137850229447
61.9574408097495,157.914694229177,1.00749894351366,161.831870892074,44.1317405204261,4.66908581171049,soft,4.78790418669761
207.280834600275,31.2853055079292,0.890723579806767,159.631453331916,37.0364762800432,3.07044279751849,medium,65
180.991166191552,78.5963444703157,0.792532297272269,150.816398160705,35.1885189123114,2.42117381398351,medium,57.9205638098301
198.106842345835,35.6022502241791,0.998308133963989,162.09874409947,24.2583712244041,-3.44140032056143,soft,65
127.687352018568,152.337961863167,0.986872791541688,150.153677528847,20.5906080766693,6.60312512711193,soft,37.8026126156894
176.556590971841,124.086744182877,1.02232514680999,160.135544576002,22.7436282598931,-0.629308610051003,medium,65
140.232576408175,93.5874956782683,0.76573102183138,160.87915703207,23.6380776712617,9.33271493257876,hard,33.9767364962854
204.003165410924,167.825243002498,0.954329930098605,164.793485798858,41.8368827737821,4.72805789917603,hard,51.9551050388237
169.267729756317,54.8441086593652,0.85227717555451,161.993743278447,35.4251986304483,3.31961726350657,medium,63.0624645471212
60.7301294175902,181.170319891554,0.852205469053194,155.586553180702,43.5733914821831,1.38988711726507,hard,3.66872878826046
73.7237443685624,182.713690725305,1.03151095324898,152.821706373101,36.4630656833022,5.53737850507208,hard,4.25861624793775
178.50585817242,28.7261462981809,0.912329627878578,159.57159943276,21.822930383014,-0.266022041169215,hard,65
202.740644567039,209.553568704553,0.932969480854085,164.915777968569,22.0915296241534,-4.06567909518013,hard,52.4570615659515
209.638389973173,71.4724360403954,0.891754581997912,154.25640401636,50.3830865773049,-3.26241910671929,soft,65
201.619661986714,230.40089530473,0.937561026809702,158.120370437285,44.0014273069246,9.25317740443779,medium,43.7785984799931
167.890539583652,244.943146220555,0.847160375679672,161.3730919927,29.0079547878884,6.6156891732353,medium,31.2116824839346
159.984573776372,193.031200395079,0.991540690804083,158.122639891255,40.2393544495363,1.89167028561943,hard,43.813357844363
134.159884006205,35.2811432529521,0.792258496697789,152.412484984633,39.0698141308908,-2.88387070618148,hard,58.3432280181336
91.2898762371322,40.4033623403589,0.920011895081956,162.373476881401,34.6001190308857,8.97435785017228,hard,41.7322199355147
104.333760000613,38.1027421708895,0.942898349960762,154.580634699078,30.235660345163,-3.39837640670061,hard,62.9717150417999
71.2273777597868,171.533231533204,0.883874753980241,159.227535450072,41.4046242142082,-0.6399080377458,medium,13.8087136940085
193.138286030938,124.415816919012,0.755262769305248,152.119301525193,34.8954171575834,5.16362665657367,medium,45.2176955857876
108.049985340929,43.1739795408344,1.00800935269573,159.332078393837,31.2851972047256,-4.52669255630808,soft,65
177.643481686305,234.761417433912,1.02515909657167,151.358068547461,38.8941174384011,-2.41413741048467,hard,46.1984780305278
92.7168002780752,220.949135921394,0.848625490607849,159.023046027248,53.6683355512268,-2.57783651524816,hard,15.1028623912671
138.856346978894,192.971603255334,0.91787826743504,161.839575103652,38.9047045720383,0.557614199088465,medium,31.8690231748038
75.7404559465073,103.585430887544,0.982627376114614,159.248986108433,28.0676956428263,-4.82869988688186,soft,29.0269560098659
195.681403452697,129.135053972294,0.839176247442969,164.491813445243,54.1104578905317,9.69084998895818,hard,43.678118109567
190.322551120885,63.2053051272845,0.953521010259682,152.000754749102,39.3087076439073,9.99735073956886,medium,62.9324466621622
73.873317919071,126.779729043381,0.867004695624738,153.824415083961,30.2097178293022,0.328297089615017,medium,11.2002439441213
158.003646180517,163.862533222433,0.81276646697712,150.225381076701,34.8701901562438,2.64584413759946,soft,40.4012927977261
199.991450574857,142.276097437613,0.822789972280304,151.768887081032,44.1500986099374,-0.832551820204318,soft,57.7717570512195
76.3168970866538,113.895344569838,0.768919981138622,162.640446626441,46.3118679909098,3.68847324743413,hard,13.2814611909283
139.005704783536,72.9085153860961,0.845048461338463,156.066298715588,22.3087180742866,-1.28180657919734,medium,55.4770286203958
127.155244178076,80.2168815557027,0.997116151946704,157.377329573156,30.4694247956488,9.81001267386489,soft,50.9301414846457
166.614536889913,44.2749278678236,1.03579606455033,159.872429942353,43.5665920826273,0.241201051885139,hard,65
168.938901372141,98.8432431327802,0.866654685936875,154.569070086486,21.4280764973141,8.88473598721613,medium,48.1351298414953
146.668606762027,208.550137155751,0.823219178376806,158.105727326092,54.6241889038156,-1.33391278605212,soft,38.1589934143033
208.250610832673,232.813937783837,0.862789469804069,154.397819018389,47.0905183499665,7.20613492111209,hard,40.219224437806
70.1687731815461,99.4216480676139,1.01393414083388,151.182307094908,45.4100221288465,7.91506011629415,soft,15.4864939910297
87.1510632201064,137.838786507662,0.765449217158196,152.607212220715,47.8280498852441,8.73077707703219,hard,9.88964012363179
133.024269574371,227.956725449371,0.857520515909623,152.782193358094,46.4306063927081,6.45983119136588,medium,20.0007070605884
100.380075994906,80.304220131822,0.845869614747645,150.684715808206,21.6425763876349,7.53700555374184,medium,28.3879823899598
175.404758896813,60.3677452281987,0.773947694298676,163.299124146385,40.3976639314569,8.79117800896826,soft,51.0484491089067
118.334154685026,155.573600951747,0.937185696348285,152.291258786125,26.4025509200981,5.50472400847721,soft,28.909218105105
205.902941040315,101.399117938625,0.868408158014237,154.089074462282,32.7845499878811,9.24175135331571,medium,57.3489536272448
184.466925622169,23.831186291363,1.00842785661121,163.936578702842,44.5242360450632,5.8993311372116,soft,65
200.568068011224,213.156040810702,0.882479764953229,159.53947655658,48.0346209832754,7.25170673053159,hard,38.7898987608376
93.6390861372075,57.1881072739931,0.993265857982783,154.336903945163,40.9763497892251,-0.415043961005241,medium,52.1675129010882
162.634732675313,155.563264155919,0.811379605742132,163.859608966591,43.6914295218833,7.00891992995845,medium,37.4279722255802
131.334393956103,151.192452061533,1.03814863800423,154.588472610531,51.8291215061353,1.62180459033218,medium,41.7545436287296
155.753327103079,146.134962029994,1.04286156465959,155.919187792617,22.414971058988,0.68568835393362,hard,50.9470962100006
164.493473091071,120.773810642526,0.901618776508438,156.031079127393,49.4195878279878,-4.67664487439555,medium,59.2101316172126
94.0478737102436,68.6027669140747,0.77474126164775,153.109043560412,34.600998933695,0.097552662766196,medium,35.602167968298
86.8368825867283,84.6371727342798,0.876272342030651,151.401194776147,53.6675562455395,5.77512666618337,soft,29.0719089116339
79.7609580699815,59.7204471736598,0.91611008635636,159.148860168319,27.103464777786,-4.84739264143869,medium,39.5457942523138
148.894694985334,145.575095215629,0.975220829312272,156.873149764551,28.0457541167444,2.99193038919895,soft,47.6720950497856
193.174087712719,93.4945438839696,0.775776665021446,154.990034976772,54.4128573040194,2.60485129601031,hard,49.6029680858242
165.477730996679,43.0301669176748,0.903004042862202,150.455401713538,36.6925956597399,-3.74952706038588,medium,65
104.517678875975,52.5038269947451,0.885371653688239,159.533130896127,36.1185838028613,1.98186165774339,hard,49.0915211880038
88.409681084804,68.5834155188141,0.999304531200885,163.572179208932,49.9630269082627,1.71843415888877,hard,38.4687217408927
61.210425668888,60.5839606977925,0.970149592333205,154.91023144801,24.847843888628,-2.79533000084558,medium,27.7900257030973
127.395132907784,189.385393759402,0.75081934358431,152.686141699131,52.3789763840854,4.2662130287288,medium,23.2104458911496
125.74356344966,194.101442372801,0.883530343514708,153.335114747854,49.578784766246,0.158611624484911,hard,26.5598124476916
166.109625931828,82.4871860896217,1.04153749560647,150.136847091238,22.4932548734989,8.97984345546656,hard,57.1552138624693
103.64781184077,94.5204843959915,1.02390273159734,161.972638407444,31.1434993011172,-4.16804024017938,medium,46.5993634182237
136.296660210707,129.786075293848,1.00155051485412,157.75107475521,50.82473247396,5.03809152663807,soft,44.8698776026995
83.4282642990337,135.604518775574,0.985804834938712,155.961256280251,34.5519757799901,4.64989996279662,soft,19.4658246524844
70.1579679784964,203.976790816912,0.887539356746571,161.851685325887,22.0814147541673,3.09461982246036,medium,8.57962057362472
87.9763766716578,74.3050593162257,1.01395262999882,161.180974332638,23.9820429525654,3.65695929233582,soft,35.1303964815623
137.941216606742,167.350030851618,0.845829367910238,154.021265443566,51.8648643015327,1.60341779041588,hard,29.7346949524907
190.545537432221,118.783387880445,0.937187650102834,160.321027678846,39.3474009765855,-2.04182595226512,soft,65
153.445393607959,29.0864731949014,0.782525134962818,161.278734515472,31.4829897707102,3.6442360962468,hard,55.42367324426
102.984392894103,145.73734973266,1.03121449435248,152.259266795079,40.2285996537203,0.662390326749774,medium,31.0675565827145
180.08646893424,214.209948442547,0.958547929255561,163.503125509764,25.8854339402182,9.26654270501431,hard,39.8133628558694
69.4398617403712,33.2343815621929,0.987062746048256,163.969299510616,22.0060831397925,-2.34473893693906,medium,48.2297610974332
187.657696427571,169.916775783052,0.855943959733498,157.732785033769,25.4592395487008,-4.12526149145471,medium,55.1804803228574
79.6422371917483,168.438342728381,0.905935233292229,153.913157235654,29.2863331142896,-0.691918592380591,hard,15.5928941060748
134.011571741271,32.9270303307946,0.988092266684527,151.324353049536,29.1099966236484,-0.374163004423314,soft,65
179.633947734099,248.131524620186,0.755936168410958,152.839778369655,50.1311247933861,-0.263421297899551,soft,39.0968392442556
146.999969009029,158.938054465545,0.940600491621299,151.617641867552,51.9227454194184,2.1642548601727,medium,41.0212288097999
108.062325621665,184.903169420602,0.768732606169216,156.878965282351,51.1433165591202,5.89784917495108,medium,13.4524911504654
196.668501990376,129.834875662106,0.780615882734201,160.061906593159,23.0204149840667,-2.88776367559314,medium,55.8718303288121
162.717665583778,82.7965043702903,0.94640850658843,158.13002532143,53.4096223450099,0.197128457309161,soft,65
110.85270421764,99.6626934256713,1.01997036751384,163.981443695528,48.456678935002,9.01131902094975,hard,34.6367754793178
67.7028079866068,60.0463803332593,0.979847453686869,156.533356980927,28.2017248651613,3.51064463919728,soft,30.0969153144768
152.379435983732,77.8649343845513,0.856074067915733,160.989560124639,51.4338558090456,6.71641735816871,soft,54.1168336568437
126.972678705452,175.523530568252,0.814915187321927,164.477892364398,49.5471608342927,-3.23937344407318,medium,32.2979742473899
112.367715933881,223.375056005192,0.924339873272202,164.219981043761,31.8586135701309,0.27972790055185,hard,20.6866084589744
67.2476015372553,29.2285608535899,0.922427361525728,154.40117382723,22.8813982861196,5.58532202961732,hard,41.8269543373535
153.643372071362,189.169241835965,0.859269259139359,155.247643227199,36.1258258887036,7.83067679509956,hard,29.775859534303
199.518759065911,211.586600029824,0.788706998909157,159.507328524288,32.1393499804248,-2.01278983912617,medium,43.770992221628
202.146716163625,103.326778986357,0.894712081556625,163.206401063021,26.7263870686215,6.07980744660466,soft,61.7902380962552
209.724894369266,189.577504075116,0.787915789039601,155.293924306759,25.3381156430866,9.84214315398967,soft,45.2540038605284
96.8254990728308,135.104033082729,0.797613087805998,151.312501978798,42.0374499303561,-0.740815423407771,soft,27.9675095630403
94.9292116518723,102.006369229041,0.97773453228992,159.376026969786,40.5626547633986,-3.82074243355256,hard,37.25293738359
128.05404239719,25.6129732693623,1.03988929657019,155.016203674026,23.6551478751053,-0.0896287474759534,medium,65
85.7986253796368,188.346357110494,0.774614752768128,160.513131547872,38.2530447542923,7.83186794129326,hard,6.09778895082699
102.800249656245,174.406271711137,0.992718451782755,151.216699158806,44.3941638472824,4.24455965534323,hard,19.5073619504236
82.5231576951929,236.862365900153,0.941378461644376,161.665082885159,45.8200461412933,-0.631501916153015,soft,12.9404790383923
196.508909975316,32.6388259666501,0.972444466771855,154.50956832975,33.3595811867911,-4.65817833335811,soft,65
187.084805364599,213.750288509902,0.755271478880256,161.512127690856,22.272275345541,-4.45391027023249,medium,48.1174182158977
181.50926235549,125.263125400939,0.86102857954422,152.892800629611,52.32173646775,4.6435652643926,medium,47.6085500332632
73.1877335869748,202.455620769908,0.806048143765857,158.551154058537,28.0317303185283,-2.95729126440263,hard,12.7999679815563
188.209733321178,34.4223694089601,0.927237353839332,155.03977917663,34.1829384332158,4.98793367868198,medium,65
158.286261305091,29.815619270238,0.781133692013088,151.768108207493,53.024268326018,0.702500695130633,soft,65
129.280646326787,249.024814828437,0.799455978041236,151.786239612122,25.7853029187637,0.228731122923748,soft,27.2426441122315
84.7674425409277,76.4123727599573,0.878351679637941,162.628536033678,48.9463426207342,0.284132433693724,soft,32.5968428944578
188.601602963561,223.221977378268,0.764204239418196,153.655650655551,36.7624176142117,0.394847059198037,medium,39.5982909757125
201.712667351411,172.475208291045,0.962662846000561,164.321886781876,29.4561513012694,0.346237878631851,medium,58.7394742309095
121.794751005995,136.348550377728,0.985594671123653,150.511105999985,23.2176739955564,5.89276814114896,hard,31.6402573777162
108.914970990412,247.452640236668,0.923343589945442,160.700815290183,43.6389271417323,3.78305292551937,hard,16.3519343824596
187.876510314875,119.049514117195,0.978955663147078,150.201877548201,39.5207269024944,-4.84708783626482,hard,65
205.139476891011,104.80168031405,0.929965826788503,157.979662665788,25.4486532835168,9.02312082075826,hard,54.626773932466
130.969920614103,148.821111776666,0.931680499656204,162.340520697928,45.83660142457,9.96077715096516,medium,28.6036554407455
92.9038141415458,63.4427268580142,0.887216330819249,156.732513115405,24.096815881312,3.68883331834663,soft,40.1650439205024
103.745775363455,71.1128612393078,0.780507147303906,154.87599282418,45.4869688745023,0.391083835623146,medium,40.0278365121514
150.072849022068,138.214713854411,0.864549992017781,157.501367931188,46.398816451148,0.790248864754826,soft,42.8159612674838
180.303614552124,63.7028044045386,0.880147123748581,153.672408356655,29.0989711940313,6.14830702293531,medium,59.5286880877724
196.911104324745,187.533493223208,1.0127349979578,154.137741533376,21.6375009099047,5.92391427273233,soft,58.8332533858545
189.736490127791,245.643601696911,0.911425738761416,150.346800738556,32.9493393787987,-1.59707031888533,medium,48.0092856420747
159.349631444273,64.026013445484,1.01169720164256,155.696313668258,23.1804290872281,7.25102417763022,hard,65
111.870902305196,34.5731233425976,0.770614368398067,156.176631839409,51.2626845010663,9.78167722672869,soft,48.7660447594641
159.943259931685,31.3439970250384,0.96800736050435,158.039824545597,23.9606007634299,0.69808271466756,hard,65
125.48337995551,223.912089029777,0.907184201016814,151.662189502957,24.7521022059145,-1.54565294518986,soft,30.1766801430231
116.419622867864,244.658038005454,0.757991593444838,152.966625026176,52.4458355561934,4.28593033334465,medium,12.7398132286237
160.525371453678,50.276352597063,0.807737224597407,157.990092295016,36.7469838527291,-0.880364361193436,hard,60.5029744384203
156.847794147334,126.348730252246,0.96745415417318,162.857673341434,27.1373609538361,3.31757492688738,hard,51.6129417708602
201.747698482832,137.54212226144,0.924995555538893,159.07090704909,50.1165197750075,3.09848156566504,hard,55.3693918302149
202.699041414993,42.5242526187978,0.798864295299931,155.936472927337,34.4489323482049,-3.4117321865486,soft,65
93.8772257966514,35.7811812585748,1.02037080731964,158.444551609372,21.3251060116316,1.7328953228216,medium,62.4746875147722
146.532883223216,155.271848018388,0.964221523229633,150.83603306021,26.5920842013043,0.313487552681034,hard,42.9045798998941
194.160960937142,41.2394257876732,1.02856542691855,158.542687063486,21.1591866607822,5.015635738378,hard,65
64.0221504679379,188.196217927544,0.796327842268022,158.236244414697,37.8618307446616,3.40670451114091,soft,7.74330126231673
74.3005062571775,238.746770017137,0.98730649318667,150.337095135246,23.2590955142755,6.67070503590299,soft,1.43547184584144
140.893376811434,59.0711989006154,0.988908413349913,164.382739369418,53.4810105545269,9.72385225618236,medium,56.1388914198919
122.730118926211,94.1561221602991,1.04642051296071,154.649814875131,53.3660655026649,3.13454005746703,hard,48.4083343482522
94.1816235412134,223.570104779743,0.844934891889581,163.737353367668,34.9476528591158,8.78503300980545,soft,7.51009151739097
196.309998250076,246.465799017176,1.00164348942919,157.915087422234,51.5041738349793,-4.0722754276792,soft,56.7155316423987
165.496628282236,25.6337417542976,0.901209392638214,152.57750058455,44.3436025250818,5.44233926008815,hard,65
67.4617068511533,48.3841154636968,1.02224690880314,164.030573267229,49.427270543602,4.67595929793977,soft,33.0190255191871
168.703179484697,229.897455428918,1.04457945499771,162.741961080583,36.9206315205611,-2.91118915291505,medium,52.396071924673
69.0936730036085,177.984034936522,1.02603861938822,150.717323069924,31.2315638160371,0.1976532925079,soft,12.3995356260253
107.300629058839,164.004714850738,0.777529466908997,163.06880458316,39.1454345399672,4.0713634960898,soft,20.7394110765015
72.0042444589173,243.932203148133,0.904880709675605,163.768615623787,34.6529177725679,-4.77880999855088,soft,16.344939857211
141.21211653408,111.111501023435,0.767719805232966,156.676131197001,35.4513231582458,1.66924894278047,hard,38.479218763062
199.542730306454,27.7270178115438,0.870127098710978,162.827896673848,45.4289332001967,3.74546175937129,hard,65
103.328648289599,41.5774443731634,0.753161272546033,151.594242983507,33.8664084039145,-1.49800485939149,medium,51.3776624596829
175.304933948696,99.1570270636461,0.827007959384741,150.164151196101,27.0048064878998,8.12285983248912,hard,44.4308001985333
91.3203935737112,153.770584176301,0.800654900341294,160.736117306383,22.4880404608876,3.10894443366994,medium,18.6702933952521
154.787673467024,41.4877065069118,0.879964873025805,150.320467162861,25.4854029595085,0.178443651930464,hard,65
159.536088178033,42.0714454115895,0.783034418099095,157.625263461209,42.2969036926451,9.14511964405066,hard,45.3251114958872
184.179419200412,248.54158973289,0.878578215413628,151.78783300297,34.0094138750777,5.64900372741827,medium,34.24505128244
85.331941755268,56.1673348325805,0.944096260312316,161.890927139277,42.4612342810978,8.16279388056602,soft,33.623220446236
93.6896276948975,27.2767605811371,0.936912980443292,152.062243013254,30.1931574118415,4.25299276927006,hard,59.7185645131455
92.8572179513231,211.046831419968,0.977832969618136,159.393287186875,51.9497522950151,3.82085219654723,medium,11.6330695852979
82.0809061726666,156.098774954095,0.946638378766762,150.330832435989,27.5034722435523,7.34499842909002,soft,11.8106091366756
93.3234386854373,94.8266621294628,0.961030404543298,154.929725429439,29.589111454445,-1.38573310883961,medium,39.4287104998232
150.616956396026,127.862027475541,0.965511713183901,160.893564032883,44.4313072273618,1.61903163019366,hard,48.1331175088966
205.971042244471,203.859908191196,0.96566101271777,162.657952093693,49.8265033742389,-0.881755972841161,soft,58.3315031178125
176.356021566515,91.6670226034489,0.928720693125397,153.589849044593,27.6626030524342,-0.0411367353520138,soft,65
135.990487564376,227.226041788868,0.879045802908613,151.3710988257,48.4440490170704,1.02823924986661,soft,32.2561204373716
149.127309718486,135.458114235189,0.790008487321848,163.823069449231,32.4520233912195,-3.45175864533279,hard,44.7349335179308
188.119359051714,218.471240756049,0.781424441462885,161.307905263577,49.7531226839779,6.455826338723,medium,34.977909887779
117.416391512497,215.74444471486,0.782348322203045,155.105452115206,41.2771497902732,-0.947240009029978,soft,22.8665671724911
67.9884115816131,124.20568165133,0.959173226307349,154.806403193485,48.0997014953969,3.61742642624203,soft,11.4770913912225
88.1360379897285,201.696162338788,0.82591407234476,162.14374204599,48.0737199408093,-1.74878499129075,hard,14.8914963020342
184.266364247854,181.49227282655,0.762811440963221,155.401734817645,24.1219378788191,4.2486402746338,hard,37.2444796044416
172.354309393325,36.7154844577408,1.00313753877633,154.647538626369,42.0875791540828,5.32778850391022,hard,65
141.822126975654,127.007073077501,0.907004951453002,155.556263229495,51.5924433384301,4.09688310999628,hard,39.4929700666957
193.891763276576,94.9613349432386,1.04717051268636,156.262289218698,35.2702949730105,-1.67017876325371,soft,65
164.159172438905,34.4124146596602,0.808455929662184,162.459799134637,50.6488410095223,8.05165571519469,medium,59.3162992000094
157.175416950689,183.311057461516,0.884066226338453,163.387088002029,44.272904011697,0.879100663577452,medium,39.8324571716301
95.0700132950811,228.515602829182,0.994946484016694,154.763061084457,34.1779505944524,-3.42805950471373,soft,20.3346563896403
61.3334870835226,55.507428742398,0.929566886178275,163.258531475615,43.9859603940783,3.51938776071859,medium,19.6382139636252
62.2630960698562,50.6305388393282,0.781514870098371,159.777149949478,24.9709678804397,6.91209395612596,soft,18.0500147269041
166.36282549973,232.26775411025,0.954912269649171,155.315624440157,31.6222600556348,0.409648361287857,hard,38.4053176287055
